Price,SMA20,SMA50,RSI,MACD,MACD_Signal
Ticker,,,,,
Date,,,,,
2023-08-10,188.171475982666,185.57378326416017,29.841048647361333,-2.2226146670521985,0.032053650862102545
2023-08-11,187.54475479125978,185.58922973632812,30.018800749685496,-2.629278099667431,-0.5002126992438042
2023-08-14,186.83745346069335,185.58155395507814,34.95873576614744,-2.7858482981745,-0.9573398190299434
2023-08-15,186.0433837890625,185.51699249267577,32.02824859380894,-3.0357381101243845,-1.3730194772488318
2023-08-16,185.13787155151368,185.4621109008789,30.810564139837837,-3.2665202789445402,-1.7517196375879736
2023-08-17,184.20248489379884,185.36359619140626,27.5197941969528,-3.613363155817524,-2.124048341233884
2023-08-18,183.35029983520508,185.3023226928711,29.075236725054012,-3.805174202495607,-2.4602735134862286
2023-08-21,182.5249351501465,185.2133624267578,33.32073092511733,-3.805323217895591,-2.729283454368101
2023-08-22,181.72540588378905,185.1442401123047,37.47101580945003,-3.652144406341904,-2.9138556447628616
2023-08-23,181.07514572143555,185.0962127685547,47.348185719679826,-3.1828577161879252,-2.9676560590478744
2023-08-24,180.25328369140624,184.96370330810547,39.218833998416436,-3.1537884841587527,-3.00488254407005
2023-08-25,179.41275939941406,184.86273834228516,44.08301906654894,-2.9187054043684952,-2.9876471161297395
2023-08-28,178.61986694335937,184.75231109619142,47.30098959139564,-2.5763015509663205,-2.9053780030970557
2023-08-29,178.06337051391603,184.7413931274414,54.33965074448062,-1.9678632405841086,-2.7178750505944667
2023-08-30,177.83185729980468,184.79868774414064,59.563906333473774,-1.1895616148243846,-2.41221236344045
2023-08-31,177.6810516357422,184.8811358642578,59.87205378574327,-0.5488258620970612,-2.0395350631717726
2023-09-01,178.06351470947266,184.93491485595703,62.11897859267441,0.08518227647789445,-1.6145915952418393
2023-09-05,178.6133171081543,184.99978881835938,62.4606185530178,0.599920538859493,-1.171689168421573
2023-09-06,178.77950286865234,184.95794708251952,48.99584627695486,0.4593606295587733,-0.8454792088255038
2023-09-07,178.76018600463868,184.7547772216797,41.4194660152746,-0.07911679987762454,-0.6922067270359279
2023-09-08,178.78249282836913,184.54033630371094,42.52854039565072,-0.4510669387581743,-0.6439787693803772
2023-09-11,178.8603202819824,184.34256072998048,44.67550044296106,-0.6440158345681652,-0.6439861824179348
2023-09-12,178.70367584228515,183.99737823486328,40.45500633090221,-1.029856151858354,-0.7211601763060187
2023-09-13,178.54306716918944,183.64065521240235,37.82656000012135,-1.4857095591180212,-0.8740700528684191
2023-09-14,178.50192337036134,183.3366455078125,40.85604084800008,-1.7049241305716976,-1.040240868409075
2023-09-15,178.55198974609374,183.00865600585936,39.85809741350334,-1.9149795361165047,-1.2151886019505609
2023-09-18,178.7244972229004,182.76173553466796,45.65451715522358,-1.8236280849654634,-1.3368764985535413
2023-09-19,178.88461303710938,182.57761566162108,47.6728411264831,-1.644278036609876,-1.3983568061648084
2023-09-20,178.79836044311523,182.3330044555664,42.18205383208082,-1.768159757210384,-1.4723173963739238
2023-09-21,178.441943359375,182.0239956665039,40.01907162030048,-1.9684448596397601,-1.571542889027091
2023-09-22,178.36312408447264,181.71679138183595,41.791066819692645,-2.0349172841273457,-1.664217768047142
2023-09-25,178.2377082824707,181.43219635009766,44.44254681616442,-1.961781485015166,-1.7237305114407468
2023-09-26,177.829736328125,181.00056243896483,38.422892492243676,-2.207966358611259,-1.8205776808748493
2023-09-27,177.15110549926757,180.5437387084961,36.4484703056123,-2.49669104088008,-1.9558003528758956
2023-09-28,176.3103790283203,180.06494232177735,37.0405969946381,-2.673882495884328,-2.0994167814775824
2023-09-29,175.48452453613282,179.63546630859375,38.27909981131434,-2.7411097220185354,-2.227755369585773
2023-10-02,174.70576019287108,179.27991882324218,44.06687105997974,-2.561660558796291,-2.2945364074278767
2023-10-03,173.84817810058593,178.88156280517578,41.82207254994492,-2.498643909901915,-2.3353579079226847
2023-10-04,173.3896453857422,178.49096405029297,44.65579523880851,-2.3211455130680463,-2.332515428951757
2023-10-05,173.2582794189453,178.107724609375,47.39328428184571,-2.0567698437472757,-2.277366311910861
2023-10-06,173.2240768432617,177.80098999023437,52.604377548897666,-1.622148149701502,-2.146322679468989
2023-10-09,173.20573501586915,177.47231475830077,55.372165506622366,-1.1445169943961275,-1.945961542454417
2023-10-10,173.30933837890626,177.11946594238282,54.0133978104737,-0.8047139346587926,-1.7177120208952923
2023-10-11,173.58643951416016,176.8112078857422,56.70226605282276,-0.41780348933963296,-1.4577303145841605
2023-10-12,173.8328063964844,176.5809927368164,58.39315020148624,-0.0379375663789574,-1.1737717649431199
2023-10-13,174.0231590270996,176.34181762695312,53.770910059107855,0.11300762280598065,-0.9164158873932998
2023-10-16,174.06033630371093,176.2818444824219,53.45245819586053,0.21970100179979113,-0.6891925095546816
2023-10-17,173.96515808105468,176.25291778564454,49.629392832124275,0.1766198086164934,-0.5160300459204467
2023-10-18,173.9825080871582,176.17920501708986,46.63243797462728,0.037249841011316676,-0.405374068534094
2023-10-19,174.0583526611328,176.12983825683594,45.76907103092478,-0.10241972954156608,-0.34478320073558844
2023-10-20,173.96367416381835,176.03367065429688,40.31177705691283,-0.41472619726627613,-0.358771800041726
2023-10-23,173.81099472045898,175.93869232177735,40.666061680231635,-0.6451962557689512,-0.41605669118717103
2023-10-24,173.88436050415038,175.81932525634767,42.025267199054824,-0.7836108291161281,-0.48956751877296245
2023-10-25,173.91757507324218,175.69341522216797,37.15131092312258,-1.0681909806878025,-0.6052922111559305
2023-10-26,173.72920455932618,175.50147552490233,30.33477109312743,-1.6119405575822157,-0.8066218804411875
2023-10-27,173.58098678588868,175.3868670654297,34.42798797540404,-1.914397745554112,-1.0281770534637724
2023-10-30,173.40946884155272,175.30358642578125,40.30648182948733,-1.9658408419169007,-1.215709811154398
2023-10-31,173.32866897583008,175.20305633544922,41.61373183795051,-1.945777259204732,-1.361723300764465
2023-11-01,173.3440368652344,175.1384164428711,49.54582640826459,-1.6548019875327213,-1.4203390381181162
2023-11-02,173.47589797973632,175.0680255126953,56.67658725874996,-1.1232554562944586,-1.3609223217533848
2023-11-03,173.43425750732422,175.07337951660156,54.55461152409965,-0.7667618511215153,-1.242090227627011
2023-11-06,173.44615478515624,175.08567291259766,59.17117071949865,-0.27467379979805173,-1.0486069420612192
2023-11-07,173.61618423461914,175.1179928588867,63.211432189021544,0.3188337891127162,-0.7751187958264322
2023-11-08,173.7693603515625,175.09360382080078,64.76278581791723,0.8648231188098805,-0.44713041289916966
2023-11-09,173.85363235473633,174.98970275878906,63.46973801056507,1.2447741786947972,-0.10874949458037628
2023-11-10,174.2400680541992,174.96542419433592,69.29533671329669,1.8632528026254533,0.28565096486078967
2023-11-13,174.55352935791015,174.8778503417969,65.06843010938022,2.199875105307825,0.6684957929501968
2023-11-14,175.07585906982422,174.8379345703125,68.48441402592697,2.6476089155264617,1.0643184174654499
2023-11-15,175.6914176940918,174.94397094726563,69.18504622481919,3.0133624818981275,1.4541272303519854
2023-11-16,176.41019744873046,175.18984283447264,71.23888663104817,3.4002124392310122,1.843344272127791
2023-11-17,177.25587615966796,175.42302398681642,71.17869868044349,3.662965108317792,2.2072684393657913
2023-11-20,178.18296737670897,175.66775115966797,73.31253308156899,3.9664594396122084,2.559106639415075
2023-11-21,179.04804077148438,175.95707122802733,70.717561756496,4.094892740749202,2.866263859681901
2023-11-22,180.0623664855957,176.30113494873046,71.61261162523161,4.201909312914864,3.1333929503284934
2023-11-24,181.2188751220703,176.58825622558595,67.1891830567732,4.131752711452947,3.3330649025533843
2023-11-27,182.30051879882814,176.88627868652344,66.59410752883322,4.015446286234294,3.4695411792895663
2023-11-28,183.30983047485353,177.1377197265625,67.64005187608112,3.926869751751383,3.5610068937819297
2023-11-29,184.24422225952148,177.34690002441405,63.99652178064515,3.7311564768627363,3.595036810398091
2023-11-30,185.04877471923828,177.6385821533203,65.13542595407228,3.581230344668313,3.5922755172521357
2023-12-01,185.7389015197754,177.98680877685547,67.59101936613014,3.525111962707939,3.5788428063432964
2023-12-04,186.3847915649414,178.28204650878905,61.08946772083159,3.297634331945119,3.522601111463661
2023-12-05,187.100838470459,178.63092498779298,68.32300699730601,3.39780832965684,3.497642555102297
2023-12-06,187.63389587402344,179.0396566772461,64.74929568093526,3.35046003721493,3.468206051524824
2023-12-07,188.21070404052733,179.5174432373047,67.94978324737477,3.429607642928289,3.4604863698055173
2023-12-08,188.88278274536134,180.01866424560546,70.10806643701981,3.5665697833625813,3.4817030525169304
2023-12-11,189.21931838989258,180.45934173583984,62.18468399198996,3.432873908611981,3.471937223735941
2023-12-12,189.71121673583986,180.88003295898437,64.77720554559625,3.4101704028376503,3.4595838595562833
2023-12-13,190.23339233398437,181.39202026367187,69.55228859487403,3.610894192300549,3.4898459261051364
2023-12-14,190.73472366333007,181.8820022583008,69.75612429508237,3.73888796567428,3.5396543340189655
2023-12-15,191.1248649597168,182.33647705078124,67.99171412340823,3.75379358264658,3.5824821837444887
2023-12-18,191.43261184692383,182.70643798828124,62.68017161237899,3.5896519858830516,3.583916144172201
2023-12-19,191.70511703491212,183.06750396728515,64.54446479885694,3.503294402130223,3.5677917957638057
2023-12-20,191.913094329834,183.39857360839844,58.247462083841604,3.2286159180670495,3.499956620224455
2023-12-21,192.08037033081055,183.69870727539063,57.81562938978622,2.9647397316894057,3.3929132425174453
2023-12-22,192.26055145263672,183.95935424804688,54.67279139103045,2.6386858008863783,3.242067754191232
2023-12-26,192.42236709594727,184.2459619140625,53.09002001095144,2.309603974256703,3.0555749982043263
2023-12-27,192.55886840820312,184.53713256835937,53.3544308965266,2.0333753271505657,2.8511350639935746
2023-12-28,192.76783752441406,184.86797180175782,54.540992461886646,1.8278375991048392,2.6464755710158276
2023-12-29,192.89589920043946,185.20393859863282,51.12132110098011,1.562821393944347,2.4297447356015316
2024-01-02,192.61793518066406,185.41064178466797,35.42538490345508,0.7917442544022038,2.1021446393616663
2024-01-03,192.3608184814453,185.64090423583986,33.21006467882381,0.06852392281305697,1.6954204960519446
2024-01-04,191.78950271606445,185.82232818603515,29.828364895372644,-0.6841917607899859,1.2194980446835586
2024-01-05,191.23655166625977,185.98053314208985,28.841669211310517,-1.3239401138505116,0.7108104129767445
2024-01-08,190.80421676635743,186.27209991455078,41.37265815294579,-1.463218069734097,0.2760047164345762
2024-01-09,190.27955856323243,186.63880584716796,40.63372415176353,-1.5889248079129175,-0.09698118843492254
2024-01-10,189.93259963989257,186.99998687744142,43.357408971713106,-1.5861544905661447,-0.394815848861167
2024-01-11,189.47991485595702,187.3082113647461,42.16690556510813,-1.6134225704433618,-0.638537193177606
2024-01-12,188.8822914123535,187.61346923828125,43.09241278243399,-1.5902672579013597,-0.8288832061223569
2024-01-16,188.16355361938477,187.80980895996095,38.4892043460266,-1.735352461726933,-1.0101770572432722
2024-01-17,187.42446670532226,187.91590454101564,36.73604231477903,-1.9044789382951421,-1.1890374334536462
2024-01-18,187.06410522460936,188.15837707519532,51.604601819650945,-1.5440891759819237,-1.260047781959302
2024-01-19,186.79706039428712,188.4078662109375,56.967984976741086,-1.0121037038592533,-1.2104589663392922
2024-01-22,186.7504020690918,188.6522607421875,60.69810683697996,-0.399254052136655,-1.0482179834987648
2024-01-23,186.77522048950195,188.90105133056642,62.62953489002465,0.18760678359674898,-0.8010530300796621
2024-01-24,186.81989364624025,189.14585876464844,60.92975533673367,0.5914100186531641,-0.5225604203330969
2024-01-25,186.8754867553711,189.30012939453124,60.077582915007454,0.8749065312830169,-0.24306703000987415
2024-01-26,186.83925247192383,189.45142181396486,55.63394342403788,0.9484627651584674,-0.0047610709762058445
2024-01-29,186.7474235534668,189.53659759521486,53.93979794920345,0.9406387035299417,0.18431888392502369
2024-01-30,186.5245559692383,189.5371939086914,45.89182490813522,0.6315723588110131,0.2737695789022216
2024-01-31,186.46300659179687,189.43176544189453,39.61300195605324,0.09396930349325316,0.23780952382042791
2024-02-01,186.59255905151366,189.37557739257812,45.08167835290269,-0.1334860657770207,0.16355040590093822
2024-02-02,186.78812637329102,189.26439178466796,43.3460089083476,-0.3901569421266231,0.05280893629542595
2024-02-05,187.11076431274415,189.20562255859375,47.30464137774097,-0.44188327633108315,-0.04612950622987587
2024-02-06,187.29640579223633,189.16571563720703,50.595635057362536,-0.3490820007126274,-0.10672000512642618
2024-02-07,187.50835418701172,189.15459747314452,50.8202135117518,-0.2636858416106804,-0.13811317242327703
2024-02-08,187.61408081054688,189.1254116821289,48.468859464502756,-0.2800945869634006,-0.16650945533130174
2024-02-09,187.78785781860353,189.0994223022461,50.22319500772677,-0.22870245750937102,-0.1789480557669156
2024-02-12,187.8607650756836,189.0600863647461,46.46233330612053,-0.3206308584503006,-0.20728461630359263
2024-02-13,187.942472076416,188.96728790283203,42.23492482795582,-0.556310678686998,-0.2770898287802737
2024-02-14,188.02710037231446,188.83118408203126,40.55864694284029,-0.805191461102055,-0.38271015524463
2024-02-15,187.8019790649414,188.7252520751953,40.001544652401165,-1.014002159896222,-0.5089685561749484
2024-02-16,187.35438766479493,188.50928588867188,37.07057387195245,-1.2889503824231099,-0.6649649214245807
2024-02-20,186.7538688659668,188.30024993896484,35.70726897780065,-1.549145524364576,-0.8418010420125799
2024-02-21,186.12709274291993,188.06760681152343,38.18813881926405,-1.6750819932785248,-1.0084572322657688
2024-02-22,185.6359519958496,187.84712646484374,44.417900203659904,-1.5921126417652545,-1.125188314165666
2024-02-23,185.06924743652343,187.6401010131836,40.45528363229333,-1.6556559074714698,-1.2312818328268267
2024-02-26,184.5218147277832,187.3756610107422,37.78648608124929,-1.7944115053888936,-1.3439077673392401
2024-02-27,184.08169021606446,187.07591674804686,42.22308499791072,-1.7661149582675648,-1.4283492055249052
2024-02-28,183.76458663940429,186.7491390991211,39.71263699821499,-1.8197627682679638,-1.506631918073517
2024-02-29,183.5948616027832,186.4197640991211,38.35285073476964,-1.8941822908854817,-1.5841419926359102
2024-03-01,183.2488571166992,186.10207550048827,36.182265723756274,-2.0173311468484485,-1.670779823478418
2024-03-04,182.7263557434082,185.6728872680664,28.830972450629332,-2.4524025512668004,-1.8271043690360944
2024-03-05,181.86551361083986,185.1865902709961,23.270382488044717,-3.1602029252936745,-2.0937240802876103
2024-03-06,180.8745590209961,184.68339111328126,22.338666193083768,-3.7580285967679288,-2.426584983583674
2024-03-07,179.87218170166017,184.1992495727539,22.22369441753905,-4.193097829637139,-2.779887552794367
2024-03-08,179.0098876953125,183.760419921875,27.979362506801095,-4.3490042375725295,-3.0937108897499996
2024-03-11,178.20971908569337,183.3597625732422,34.11079977937845,-4.2614183657818785,-3.3272523849563758
2024-03-12,177.5178970336914,182.96011016845702,35.515677606769245,-4.1061723648957695,-3.483036380944255
